strain	accession	name	segment	date	host	country	abbreviation	virus
1752_Yamagata_2003	AB936451	1752_Yamagata_2003		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
176_YN_2010	AB725678	176_YN_2010		2010-XX-XX	Human	China	71	Enterovirus_A71
176_YN_2010AFP	AB740167	176_YN_2010AFP		2010-08-16	Human	China		Enterovirus_A71
1766_Yamagata_2003	AB936474	1766_Yamagata_2003		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1766_Yamagata_2012	AB936532	1766_Yamagata_2012		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1767_Yamagata_2010	AB936521	1767_Yamagata_2010		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1793_Yamagata_2009	AB936493	1793_Yamagata_2009		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
179sp/Ishikawa/JPN/2012	AB830078	179sp/Ishikawa/JPN/2012		2013-06-11	Human	Japan		Enterovirus_A71
17TR_2010	JX203356	17TR_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
18_2009	KM288747	18_2009		2009-06-18	Human	China	A	Enterovirus_A71
18_Henan_2014	KM260047	18_Henan_2014		2014-01-05	Human	China		Enterovirus_A71
1801_Yamagata_2010	AB936522	1801_Yamagata_2010		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1808_Yamagata_2012	AB936533	1808_Yamagata_2012		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1809_Yamagata_2012	AB936534	1809_Yamagata_2012		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
180ZY_2010	JX203301	180ZY_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
1814_Yamagata_2003	AB936475	1814_Yamagata_2003		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1816_Yamagata_2012	AB936535	1816_Yamagata_2012		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1825_Yamagata_2009	AB936494	1825_Yamagata_2009		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1828_Yamagata_2003	AB936476	1828_Yamagata_2003		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
183_YN_2010	AB725679	183_YN_2010		2010-XX-XX	Human	China	71	Enterovirus_A71
183_YN_2010AFP	AB740168	183_YN_2010AFP		2010-07-14	Human	China		Enterovirus_A71
1831_Yamagata_2003	AB936477	1831_Yamagata_2003		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1842_Yamagata_2012	AB936536	1842_Yamagata_2012		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1843_Yamagata_2009	AB936495	1843_Yamagata_2009		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1859_Yamagata_2003	AB936478	1859_Yamagata_2003		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1859_Yamagata_2012	AB936546	1859_Yamagata_2012		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1860_Yamagata_2003	AB936479	1860_Yamagata_2003		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1866_Yamagata_2003	AB936480	1866_Yamagata_2003		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1870_Yamagata_2012	AB936537	1870_Yamagata_2012		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1873_Yamagata_2003	AB936481	1873_Yamagata_2003		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1878_Yamagata_2012	AB936538	1878_Yamagata_2012		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1879_Yamagata_2003	AB936483	1879_Yamagata_2003		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1883_Yamagata_2003	AB936490	1883_Yamagata_2003		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1888_Yamagata_2012	AB936548	1888_Yamagata_2012		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1894_Yamagata_2009	AB936496	1894_Yamagata_2009		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1898_Yamagata_2003	AB936452	1898_Yamagata_2003		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1899_Yamagata_2003	AB936484	1899_Yamagata_2003		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
189GY_2010	JX203312	189GY_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
18BJ_2010	JX203319	18BJ_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
19_2009	KM288748	19_2009		2009-06-18	Human	China	A	Enterovirus_A71
19/GD/China/2010	JF519710	19/GD/China/2010		2010-XX-XX	Human	China		Enterovirus_A71
1901_Luan_CHN__08	GQ117127	1901_Luan_CHN__08		2008-05-XX	Human	China	A	Enterovirus_A71
1905_Yamagata_2003	AB936485	1905_Yamagata_2003		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1906_Henan_2010	KM260009	1906_Henan_2010		2010-06-22	Human	China		Enterovirus_A71
1906_Luan_CHN__08	GQ117128	1906_Luan_CHN__08		2008-05-XX	Human	China	A	Enterovirus_A71
1929_Yamagata_2007	AB936491	1929_Yamagata_2007		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1930_Yamagata_2009	AB936497	1930_Yamagata_2009		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1934_Yamagata_2003	AB936482	1934_Yamagata_2003		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1938_Henan_2010	KM260010	1938_Henan_2010		2010-06-22	Human	China		Enterovirus_A71
193ZY_2010	JX203302	193ZY_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
1977_Yamagata_2012	AB936549	1977_Yamagata_2012		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1981_Henan_2010	KM260011	1981_Henan_2010		2010-06-22	Human	China		Enterovirus_A71
1983_Yamagata_2009	AB936498	1983_Yamagata_2009		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1990_Yamagata_2003	AB936486	1990_Yamagata_2003		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
1M_AUS_12_00	AY794031	1M_AUS_12_00		20XX-XX-XX	Unknown	Australia		Human_enterovirus_71
1QN_2010	JX203303	1QN_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
2_Henan_2014	KM260035	2_Henan_2014		2014-01-05	Human	China		Enterovirus_A71
20_2009	KM288749	20_2009		2009-06-18	Human	China	A	Enterovirus_A71
20_Henan_2014	KM260048	20_Henan_2014		2014-01-05	Human	China		Enterovirus_A71
20_ZZ/HN/CHN/2010	JF727839	20_ZZ/HN/CHN/2010		2010-04-XX	Human	China	C4a	Enterovirus_A71
20/HeB/CHN/2008	HM212446	20/HeB/CHN/2008		2008-XX-XX	Human	China		Enterovirus_A71
2000_Yamagata_2012	AB936550	2000_Yamagata_2012		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
2006_52_9	KP266579	2006_52_9		2006-11-14	Human	China		Enterovirus_A71
2007_07364	EU527983	2007_07364		2007-XX-XX	Unknown	Taiwan		Enterovirus_A71
2007_08747	EU527985	2007_08747		2007-XX-XX	Unknown	Taiwan		Enterovirus_A71
2008_00643	HM622391	2008_00643		2008-XX-XX	Human	Taiwan		Enterovirus_A71
2008_01	JQ766209	2008_01		2010-04-06	Human	China		Enterovirus_A71
2008_02	JQ766210	2008_02		2010-04-06	Human	China		Enterovirus_A71
2008_03	JQ766211	2008_03		2010-04-06	Human	China		Enterovirus_A71
2008_04	JQ766212	2008_04		2010-04-06	Human	China		Enterovirus_A71
2008_05	JQ766213	2008_05		2010-04-06	Human	China		Enterovirus_A71
2008_06	JQ766214	2008_06		2010-04-06	Human	China		Enterovirus_A71
2008_07	JQ766215	2008_07		2010-04-06	Human	China		Enterovirus_A71
2008_07776	HM622392	2008_07776		2008-XX-XX	Human	Taiwan		Enterovirus_A71
2008_08	JQ766216	2008_08		2010-04-06	Human	China		Enterovirus_A71
2008_09	JQ766217	2008_09		2010-04-06	Human	China		Enterovirus_A71
2008_10	JQ766218	2008_10		2010-04-06	Human	China		Enterovirus_A71
2008_11	JQ766219	2008_11		2010-04-06	Human	China		Enterovirus_A71
2008_12	JQ766220	2008_12		2010-04-06	Human	China		Enterovirus_A71
2008_13	JQ766221	2008_13		2010-04-06	Human	China		Enterovirus_A71
2008_14	JQ766222	2008_14		2010-04-06	Human	China		Enterovirus_A71
2008_15	JQ766223	2008_15		2010-04-06	Human	China		Enterovirus_A71
2008_43_16	KP266572	2008_43_16		2008-12-02	Human	China		Enterovirus_A71
2008_Yamagata_2010	AB936523	2008_Yamagata_2010		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
2009_01	JQ766224	2009_01		2010-04-06	Human	China		Enterovirus_A71
2009_02	JQ766225	2009_02		2010-04-06	Human	China		Enterovirus_A71
2009_02877	HM156065	2009_02877		2009-XX-XX	Human	Taiwan	B5	Enterovirus_A71
2009_02998	KF134472	2009_02998		2009-XX-XX	Human	Taiwan		Enterovirus_A71
2009_03	JQ766226	2009_03		2010-04-06	Human	China		Enterovirus_A71
2009_03000	KF134473	2009_03000		2009-XX-XX	Human	Taiwan		Enterovirus_A71
2009_03531	HM622390	2009_03531		2009-XX-XX	Human	Taiwan		Enterovirus_A71
2009_04	JQ766227	2009_04		2010-04-06	Human	China		Enterovirus_A71
2009_05	JQ766228	2009_05		2010-04-06	Human	China		Enterovirus_A71
2009_05486	KF134471	2009_05486		2009-XX-XX	Human	Taiwan		Enterovirus_A71
2009_06	JQ766229	2009_06		2010-04-06	Human	China		Enterovirus_A71
2009_07	JQ766230	2009_07		2010-04-06	Human	China		Enterovirus_A71
2009_08	JQ766231	2009_08		2010-04-06	Human	China		Enterovirus_A71
2009_09	JQ766232	2009_09		2010-04-06	Human	China		Enterovirus_A71
2009_10	JQ766233	2009_10		2010-04-06	Human	China		Enterovirus_A71
2009_10657	KF134474	2009_10657		2009-XX-XX	Human	Taiwan		Enterovirus_A71
2009_11	JQ766234	2009_11		2010-04-06	Human	China		Enterovirus_A71
2009_12	JQ766235	2009_12		2010-04-06	Human	China		Enterovirus_A71
2009_13	JQ766236	2009_13		2010-04-06	Human	China		Enterovirus_A71
2009_14	JQ766237	2009_14		2010-04-06	Human	China		Enterovirus_A71
2009_15	JQ766238	2009_15		2010-04-06	Human	China		Enterovirus_A71
2009_EV_Y34_2009	JN579942	2009_EV_Y34_2009		2009-XX-XX	Human	China		Enterovirus_A71
2009_EV_Y35_2009	JN579941	2009_EV_Y35_2009		2009-XX-XX	Human	China		Enterovirus_A71
201/LY/CHN/AM/10/EV71	KF150173	201/LY/CHN/AM/10/EV71		2010-XX-XX	Human	China		Enterovirus_A71
201/NX/CHN/2008	HM212463	201/NX/CHN/2008		2008-XX-XX	Human	China		Enterovirus_A71
2010_00021	KF134475	2010_00021		2010-XX-XX	Human	Taiwan		Enterovirus_A71
2010_00026	KF134476	2010_00026		2010-XX-XX	Human	Taiwan		Enterovirus_A71
2010_01	JQ766239	2010_01		2010-04-06	Human	China		Enterovirus_A71
2010_01027	KF134477	2010_01027		2010-XX-XX	Human	Taiwan		Enterovirus_A71
2010_01372	KF134478	2010_01372		2010-XX-XX	Human	Taiwan		Enterovirus_A71
2010_02	JQ766240	2010_02		2010-04-06	Human	China		Enterovirus_A71
2010_03	JQ766241	2010_03		2010-04-06	Human	China		Enterovirus_A71
2010_04	JQ766242	2010_04		2010-04-06	Human	China		Enterovirus_A71
2010_05	JQ766243	2010_05		2010-04-06	Human	China		Enterovirus_A71
2010_05395	KF134479	2010_05395		2010-XX-XX	Human	Taiwan		Enterovirus_A71
2010_06	JQ766244	2010_06		2010-04-06	Human	China		Enterovirus_A71
2010_06226	KF134480	2010_06226		2010-XX-XX	Human	Taiwan		Enterovirus_A71
2010_07	JQ766245	2010_07		2010-04-06	Human	China		Enterovirus_A71
2010_08	JQ766246	2010_08		2010-04-06	Human	China		Enterovirus_A71
2010_09	JQ766247	2010_09		2010-04-06	Human	China		Enterovirus_A71
2010_10	JQ766248	2010_10		2010-04-06	Human	China		Enterovirus_A71
2010_11	JQ766249	2010_11		2010-04-06	Human	China		Enterovirus_A71
2010_12	JQ766250	2010_12		2010-04-06	Human	China		Enterovirus_A71
2010_13	JQ766251	2010_13		2010-04-06	Human	China		Enterovirus_A71
2010_14	JQ766252	2010_14		2010-04-06	Human	China		Enterovirus_A71
2010_15	JQ766253	2010_15		2010-04-06	Human	China		Enterovirus_A71
2010_EV71_1006_2010	JN579885	2010_EV71_1006_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_1040_2010	JN579886	2010_EV71_1040_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_1059_2010	JN579887	2010_EV71_1059_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_1064_2010	JN579888	2010_EV71_1064_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_127_2010	JN579932	2010_EV71_127_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_133_2010	JN579931	2010_EV71_133_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_220_2010	JN579930	2010_EV71_220_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_222_2010	JN579929	2010_EV71_222_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_226_2010	JN579928	2010_EV71_226_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_24_2010	JN579940	2010_EV71_24_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_258_2010	JN579927	2010_EV71_258_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_261_2010	JN579926	2010_EV71_261_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_262_2010	JN579925	2010_EV71_262_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_263_2010	JN579924	2010_EV71_263_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_275_2010	JN579923	2010_EV71_275_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_28_2010	JN579939	2010_EV71_28_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_286_2010	JN579922	2010_EV71_286_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_330_2010	JN579921	2010_EV71_330_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_337_2010	JN579920	2010_EV71_337_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_349_2010	JN579919	2010_EV71_349_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_386_2010	JN579918	2010_EV71_386_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_424_2010	JN579917	2010_EV71_424_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_440_2010	JN579916	2010_EV71_440_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_486_2010	JN579915	2010_EV71_486_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_49_2010	JN579938	2010_EV71_49_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_495_2010	JN579914	2010_EV71_495_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_50_2010	JN579937	2010_EV71_50_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_53_2010	JN579936	2010_EV71_53_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_531_2010	JN579913	2010_EV71_531_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_533_2010	JN579912	2010_EV71_533_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_539_2010	JN579911	2010_EV71_539_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_543_2010	JN579910	2010_EV71_543_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_546_2010	JN579909	2010_EV71_546_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_551_2010	JN579904	2010_EV71_551_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_552_2010	JN579905	2010_EV71_552_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_553_2010	JN579906	2010_EV71_553_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_563_2010	JN579907	2010_EV71_563_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_576_2010	JN579908	2010_EV71_576_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_579_2010	JN579903	2010_EV71_579_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_599_2010	JN579902	2010_EV71_599_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_61_010	JN579935	2010_EV71_61_010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_616_2010	JN579901	2010_EV71_616_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_667_2010	JN579900	2010_EV71_667_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_680_2010	JN579899	2010_EV71_680_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_767_2010	JN579898	2010_EV71_767_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_77_2010	JN579934	2010_EV71_77_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_775_2010	JN579897	2010_EV71_775_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_783_2010	JN579896	2010_EV71_783_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_790_2010	JN579895	2010_EV71_790_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_801_2010	JN579894	2010_EV71_801_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_808_2010	JN579893	2010_EV71_808_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_812_2010	JN579892	2010_EV71_812_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_91_2010	JN579933	2010_EV71_91_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_936_2010	JN579891	2010_EV71_936_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_939_2010	JN579890	2010_EV71_939_2010		2010-XX-XX	Human	China		Enterovirus_A71
2010_EV71_974_2010	JN579889	2010_EV71_974_2010		2010-XX-XX	Human	China		Enterovirus_A71
201001	JX509929	201001		2011-06-11	Human	China	C4a	Enterovirus_A71
201002	JX509928	201002		2011-06-11	Human	China	C4a	Enterovirus_A71
201003	JX509927	201003		2011-06-11	Human	China	C4a	Enterovirus_A71
2010082	JX098270	2010082		2011-02-25	Human	China	C4	Enterovirus_A71
2010083	JX098271	2010083		2011-02-25	Human	China	C4	Enterovirus_A71
2010157	JX098272	2010157		2011-02-25	Human	China	C4	Enterovirus_A71
2010FJLY008	HQ426649	2010FJLY008		2010-06-XX	Human	China		Enterovirus_A71
2011_08128	KF134481	2011_08128		2011-XX-XX	Human	Taiwan		Enterovirus_A71
201101	JX509926	201101		2011-06-11	Human	China	C4a	Enterovirus_A71
201101A2	JX098273	201101A2		2011-02-25	Human	China	C4	Enterovirus_A71
201102	JX509925	201102		2011-06-11	Human	China	C4a	Enterovirus_A71
201103	JX509924	201103		2011-06-11	Human	China	C4a	Enterovirus_A71
201104	JX509923	201104		2011-06-11	Human	China	C4a	Enterovirus_A71
201105	JX509922	201105		2011-06-11	Human	China	C4a	Enterovirus_A71
201106	JX509921	201106		2011-06-11	Human	China	C4a	Enterovirus_A71
201107	JX509920	201107		2011-06-11	Human	China	C4a	Enterovirus_A71
201108	JX509919	201108		2011-06-11	Human	China	C4a	Enterovirus_A71
202/Jingdezhen/China/HFMD_Severe/2011	KC109780	202/Jingdezhen/China/HFMD_Severe/2011		2011-10-XX	Human	China	C4	Enterovirus_A71
202/LY/CHN/AM/11/EV71	KF150174	202/LY/CHN/AM/11/EV71		2011-XX-XX	Human	China		Enterovirus_A71
2027	JQ766153	2027		2011-02-22	Human	China		Enterovirus_A71
202TS_SVN_11	KF557489	202TS_SVN_11		2011-06-05	Human	Viet Nam	EV71	Enterovirus_A71
2035_Yamagata_2003	AB936470	2035_Yamagata_2003		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
2049_Yamagata_2012	AB936539	2049_Yamagata_2012		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
2051/Astrahan.RUS/2013	KR827492	2051/Astrahan.RUS/2013		2013-07-18	Human	Russia	C4	Enterovirus_A71
206_YN_2008	AB725676	206_YN_2008		2008-XX-XX	Human	China	71	Enterovirus_A71
2065_Yamagata_2003	AB936487	2065_Yamagata_2003		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
2068_Yamagata_2012	AB936547	2068_Yamagata_2012		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
207/NX/CHN/2008	HM212464	207/NX/CHN/2008		2008-XX-XX	Human	China		Enterovirus_A71
208_Henan_2011	KM260018	208_Henan_2011		2011-01-24	Human	China		Enterovirus_A71
2093_Yamagata_2012	AB936551	2093_Yamagata_2012		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
21_AUT2002	FN675343	21_AUT2002		2002-XX-XX	Unknown	Austria		Human_enterovirus_71
21_Henan_2014	KM260049	21_Henan_2014		2014-01-05	Human	China		Enterovirus_A71
210/GD/China/2010	JF519713	210/GD/China/2010		2010-XX-XX	Human	China		Enterovirus_A71
2102_Yamagata_2003	AB936488	2102_Yamagata_2003		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
212_Henan_2013	KM260029	212_Henan_2013		2013-02-13	Human	China		Enterovirus_A71
21QN_2010	JX203308	21QN_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
2206_Yamagata_2003	AB936489	2206_Yamagata_2003		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
223_Yamagata_2010	AB936508	223_Yamagata_2010		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
224/GD/China/2010	JF519708	224/GD/China/2010		2010-XX-XX	Human	China		Enterovirus_A71
2243_Yamagata_2009	AB936499	2243_Yamagata_2009		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
2255_Yamagata_2009	AB936500	2255_Yamagata_2009		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
226_15/Omsk.RUS/2014	KR827506	226_15/Omsk.RUS/2014		2014-10-16	Human	Russia	C4	Enterovirus_A71
226/HZ/GD/CHN	JX961705	226/HZ/GD/CHN		2011-11-15	Human	China		Enterovirus_A71
229_Henan_2013	KM260030	229_Henan_2013		2013-02-13	Human	China		Enterovirus_A71
2322_Yamagata_2009	AB936504	2322_Yamagata_2009		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
233/HZ/GD/CHN	JX961706	233/HZ/GD/CHN		2011-11-15	Human	China		Enterovirus_A71
236_TW_86	AY055173	236_TW_86		20XX-XX-XX	Unknown	?		Enterovirus_A71
236_TW86	FJ357369	236_TW86		1986-XX-XX	Human	Taiwan		Human_enterovirus_71
237_TW86	FJ357380	237_TW86		1986-XX-XX	Human	Taiwan		Enterovirus_A71
238_TW86	FJ357371	238_TW86		1986-XX-XX	Human	Taiwan		Human_enterovirus_71
239	KC878535	239		2010-10-21	Human	China	C4	Enterovirus_A71
2397_Yamagata_2012	AB936552	2397_Yamagata_2012		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
239GY_2010	JX203313	239GY_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
23BJ_2010	JX203320	23BJ_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
23QXN_2010	JX203354	23QXN_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
24/HeB/CHN/2008	HM212447	24/HeB/CHN/2008		2008-XX-XX	Human	China		Enterovirus_A71
2419_Yamagata_2012	AB936553	2419_Yamagata_2012		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
244_TW86	FJ357370	244_TW86		1986-XX-XX	Human	Taiwan		Human_enterovirus_71
2456/Krasnodar.RUS/2013	KR827491	2456/Krasnodar.RUS/2013		2013-06-28	Human	Russia	C4	Enterovirus_A71
2457_Yamagata_2012	AB936554	2457_Yamagata_2012		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
248	KC878534	248		2009-05-01	Human	China	C4	Enterovirus_A71
250GY_2010	JX203314	250GY_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
252_TW86	FJ357383	252_TW86		1986-XX-XX	Human	Taiwan		Enterovirus_A71
252GY_2010	JX203315	252GY_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
2534_Yamagata_2009	AB936505	2534_Yamagata_2009		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
258/Bulgaria_75	AB059814	258/Bulgaria_75		20XX-XX-XX	Unknown	Bulgaria		Human_enterovirus_71
265/GD/China/2009	JF519702	265/GD/China/2009		2009-05-24	Human	China		Enterovirus_A71
266_TW86	FJ357372	266_TW86		1986-XX-XX	Human	Taiwan		Human_enterovirus_71
269GY_2010	JX203316	269GY_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
26BJ_2010	JX203321	26BJ_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
26M/AUS/4/99	KC118543	26M/AUS/4/99		20XX-XX-XX	Human	Australia		Enterovirus_A71
26M/AUS/4/99/GuaR1	JQ950555	26M/AUS/4/99/GuaR1		2010-09-13	Human	Australia	B3	Enterovirus_A71
26M/AUS/4/99/GuaR2	JQ950553	26M/AUS/4/99/GuaR2		2010-09-13	Human	Australia	B3	Enterovirus_A71
26M/AUS/4/99/GuaR3	JQ950554	26M/AUS/4/99/GuaR3		2010-09-13	Human	Australia	B3	Enterovirus_A71
27_2BJ_2010	JX203323	27_2BJ_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
273	KC878532	273		2011-05-01	Human	China	C4	Enterovirus_A71
27578_EV71_RUS_2007	KC879420	27578_EV71_RUS_2007		2007-XX-XX	Unknown	Russia		Enterovirus_A71
27578_RUS_2007	JQ973699	27578_RUS_2007		2007-XX-XX	Human	Russia	71	Enterovirus_A71
27BJ_2010	JX203322	27BJ_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
28_2BJ_2010	JX203325	28_2BJ_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
28/SHENZHEN/08/China/HFMD/2008	FJ607336	28/SHENZHEN/08/China/HFMD/2008		2008-05-XX	Human	China		Enterovirus_A71
28BJ_2010	JX203324	28BJ_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
28GY_2010	JX203310	28GY_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
28LPS_2010	JX203364	28LPS_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
28QXN_2010	JX203359	28QXN_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
292/HZ/GD/CHN	JX103504	292/HZ/GD/CHN		2011-XX-XX	Human	China		Enterovirus_A71
29256_EV71_RUS_2007	KC879425	29256_EV71_RUS_2007		2007-XX-XX	Unknown	Russia		Enterovirus_A71
29256_RUS_2007	JQ973702	29256_RUS_2007		2007-XX-XX	Human	Russia		Enterovirus_A71
2950_Yamagata_2009	AB936506	2950_Yamagata_2009		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
2BJ_2010	JX203317	2BJ_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
2LPS_2010	JX203362	2LPS_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
3_2008	JX203380	3_2008		2008-10-30	Human	China	EV71	Enterovirus_A71
30_2BJ_2010	JX203327	30_2BJ_2010		2010-10-30	Human	China	EV71	Enterovirus_A71
30_ZZ_HN_CHN_2010	KC493670	30_ZZ_HN_CHN_2010		2010-XX-XX	Human	China	C4a	Enterovirus_A71
30/GD/China/2010	JF519711	30/GD/China/2010		2010-XX-XX	Human	China		Enterovirus_A71
306A	KJ746493	306A		2010-XX-XX	Human	China		Enterovirus_A71
306B	KJ746494	306B		2010-XX-XX	Human	China		Enterovirus_A71
